_unit_id	_created_at	_golden	_id	_missed	_started_at	_tainted	_channel	_trust	_worker_id	_country	_region	_city	_ip	airline_sentiment	negativereason	airline	airline_sentiment_gold	name	negativereason_gold	retweet_count	text	tweet_coord	tweet_created	tweet_id	tweet_location	user_timezone	predicted_sentiment
681459541	2/25/2015 01:01:47	True	1574864759		2/25/2015 00:59:06	False	elite	0.7	30358967	BIH	1	Sarajevo	109.175.97.155	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:02:09	True	1574865375		2/25/2015 00:58:49	False	clixsense	0.8276	31097182	ARG			190.179.229.191	negative	damagedluggage	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:02:43	True	1574866282		2/25/2015 01:00:40	False	elite	0.8462	30188827	CAN	ON	Toronto	99.226.180.98	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:03:27	True	1574867352		2/25/2015 01:01:24	False	prodege	0.9459	31282868	USA	NV	Reno	66.214.210.25	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:05:20	True	1574870471		2/25/2015 00:59:57	False	cotter	0.9189	30870494	USA	TX	Spring	98.201.21.128	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:07:29	True	1574874252		2/25/2015 01:04:08	False	clixsense	0.7222	31396033	MEX	19	Monterrey	201.173.25.245	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:10:47	True	1574879952		2/25/2015 01:00:55	False	coinworker	0.7692	31862363	COL	34	Bogotá	186.116.67.171	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:15:54	True	1574889537		2/25/2015 01:15:17	False	neodev	0.7	30213322	PRT	23	Ponta Delgada	78.29.145.252	negative	damagedluggage	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:17:10	True	1574890954		2/25/2015 01:16:21	False	instagc	0.8571	30210544	CAN	ON	Cambridge	64.228.149.207	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:18:52	True	1574892624		2/25/2015 01:15:44	False	neodev	0.8108	31452413	CHL	12	Santiago	181.161.155.148	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:20:27	True	1574893751		2/25/2015 01:19:34	False	elite	0.8182	25535619	MAR	55	Agadir	41.141.157.177	negative	damagedluggage	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:21:40	True	1574894812		2/25/2015 01:17:05	False	elite	0.8378	31133929	SGP	0	Singapore	116.15.19.234	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:23:28	True	1574896380		2/25/2015 01:21:36	False	neodev	0.8378	28138114	PER	15	Lima	190.43.29.31	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:25:45	True	1574898376		2/25/2015 01:21:12	False	clixsense	0.8919	21516515	IND	13	Kottayam	117.213.21.212	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:27:09	True	1574899550		2/25/2015 01:23:46	False	clixsense	0.8649	6330164	IND	16	Mumbai	123.201.240.202	negative	damagedluggage	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:28:29	True	1574900597		2/25/2015 01:26:30	False	neodev	0.8108	31193005	ARG	1	Punta Alta	181.28.25.229	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:28:39	True	1574900682		2/25/2015 01:25:05	False	clixsense	0.8214	24343687	MEX			187.217.219.62	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:29:58	True	1574901837		2/25/2015 01:26:30	False	clixsense	0.8108	24373944	PHL	B7	Cebu	112.198.64.42	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:31:42	True	1574903308		2/25/2015 01:18:52	False	neodev	0.8235	26193002	COL			181.53.20.22	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:34:37	True	1574905798		2/25/2015 01:28:42	False	tremorgames	0.913	30610730	ESP	58	A Coruña	83.165.2.177	negative	damagedluggage	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:35:11	True	1574906448		2/25/2015 01:34:05	False	neodev	0.8889	31861180	GBR	M9	Stafford	82.22.0.103	negative	damagedluggage	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:43:23	True	1574913114		2/25/2015 01:41:28	False	tremorgames	0.8108	31395294	ROU	13	Cluj-napoca	79.116.62.229	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 01:48:29	True	1574917427		2/25/2015 01:46:00	False	neodev	0.8378	31525566	VEN			190.37.127.73	negative	damagedluggage	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 02:01:54	True	1574930730		2/25/2015 02:00:44	False	prodege	0.8378	3587109	CAN	NS	Mabou	47.55.136.19	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 02:06:14	True	1574934728	True	2/25/2015 01:24:36	False	clixsense	0.9286	31180113	GBR	M3	Bridgwater	31.49.234.224	negative	CSProblem	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 02:08:21	True	1574936717		2/25/2015 02:04:57	False	clixsense	0.9189	30970680	GBR	H9	London	90.194.244.0	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 02:12:18	True	1574940151		2/25/2015 02:08:49	False	gifthunterclub	0.7692	21110164	CHL	12	Santiago	191.113.68.255	negative	damagedluggage	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 02:12:44	True	1574940610		2/25/2015 02:11:52	False	sharecashgpt	0.9189	28627999	CAN	ON	Sudbury	66.103.55.12	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 02:13:48	True	1574941414		2/25/2015 02:06:09	False	diamondtask	0.7	30895854	VNM	66	Hue	113.166.140.187	negative	damagedluggage	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 02:19:33	True	1574947205		2/25/2015 02:13:59	False	clixsense	0.8649	29683750	IDN			123.231.242.242	negative	damagedluggage	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 02:21:09	True	1574948843		2/25/2015 02:18:30	False	clixsense	0.9189	20992437	IND	16	Mumbai	120.61.9.224	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681459541	2/25/2015 02:21:20	True	1574949021		2/25/2015 02:10:06	False	elite	0.7273	31123382	IND	36	Kanpur	123.237.124.138	negative	lostluggae	Delta	negative	edgarsantana	"lostluggae
damagedluggage"	0	@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail		18/2/2015 14:57	5.68e+17	ÜT: 40.96513,-73.872957	Eastern Time (US & Canada)	negative
681450146	2/25/2015 00:25:04	True	1574827424		2/25/2015 00:22:36	False	tremorgames	0.7857	20084799	TUR	21	Diyarbakir	88.229.42.249	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:25:48	True	1574828088		2/25/2015 00:23:11	False	elite	0.8	31686757	BIH	1	Zenica	31.176.161.241	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:26:00	True	1574828238		2/25/2015 00:22:36	False	getpaid	0.875	30656104	MAR	49	Rabat	41.248.149.254	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:27:20	True	1574829396		2/25/2015 00:24:56	False	clixsense	0.8947	29946623				104.221.59.176	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:27:27	True	1574829506	True	2/25/2015 00:24:48	False	neodev	0.7	25599460	BRA	23	Canoas	177.155.100.246	negative	CSProblem	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:27:33	True	1574829640		2/25/2015 00:22:22	False	neodev	0.8649	16323114	MEX	22	Querétaro	189.177.24.31	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:27:51	True	1574829848		2/25/2015 00:25:16	False	coinworker	0.9	29442494	GBR	K2	Kidlington	82.5.15.176	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:28:45	True	1574830578		2/25/2015 00:27:03	False	elite	0.8438	31378653	BIH	1	Sarajevo	80.80.36.146	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:29:59	True	1574831496		2/25/2015 00:27:49	False	clixsense	0.8649	24204845	GBR	L9	Sheffield	86.175.250.74	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:33:08	True	1574834102		2/25/2015 00:24:35	False	elite	0.8462	30188827	CAN	ON	Toronto	99.226.180.98	negative	airplanestaff	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:34:34	True	1574835649		2/25/2015 00:33:50	False	elite	0.9459	29463692	IRL			109.78.185.10	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:35:01	True	1574836228		2/25/2015 00:31:39	False	neodev	0.8108	31193005	ARG	1	Punta Alta	181.28.25.229	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:37:47	True	1574839501		2/25/2015 00:35:50	False	clixsense	0.8649	28720189	ITA	16	Cascina	82.51.100.133	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:39:49	True	1574841265		2/25/2015 00:31:18	False	neodev	0.8	25828808	GRC	35	Athens	178.128.199.122	negative	airplanestaff	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:41:49	True	1574843120		2/25/2015 00:41:09	False	prodege	0.9231	31119177	CAN	ON	Scarborough	135.0.75.92	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:42:07	True	1574843358		2/25/2015 00:25:56	False	clixsense	0.8571	6348257	CHL	12	Santiago	190.162.146.238	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:42:56	True	1574844058		2/25/2015 00:37:43	False	clixsense	0.8108	24373944	PHL	B7	Cebu	112.198.64.42	negative	airplanestaff	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:43:37	True	1574844604		2/25/2015 00:39:21	False	clixsense	0.8276	31097182	ARG			190.179.229.191	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:46:00	True	1574846777		2/25/2015 00:44:31	False	zoombucks	0.9189	4688131	CAN	BC	Vancouver	75.156.91.114	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:48:23	True	1574848980		2/25/2015 00:47:19	False	neodev	0.84	29849216	BIH	2	Banja Luka	79.143.165.93	negative	airplanestaff	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:50:22	True	1574850875		2/25/2015 00:49:47	False	neodev	0.9459	11014811	GBR	G6	Hull	87.102.82.212	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:54:34	True	1574854959		2/25/2015 00:53:26	False	neodev	0.8108	21456214	SRB			109.92.163.20	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
681450146	2/25/2015 00:55:04	True	1574855523		2/25/2015 00:52:42	False	clixsense	0.7778	15349365	DEU	2	Nürnberg	92.75.126.7	negative	late	United	negative	MrEschatologist	"late
airplanestaff"	0	@united I'm aware of the flight details, thanks. Three hours late a crew that could not give less of a shit		23/2/2015 5:29	5.7e+17	Arlington, VA		neutral
